ur,ul,omegaR_measured,omegaL_measured
-0.16308797662641597,-0.4639558658638573,-4.226162546276972,-19.139410375918256
-0.2128674292816579,-0.44966575769412803,-6.678815346260792,-18.67845043740894
-0.2576493713667261,-0.4332522689541295,-10.183952530506254,-19.482807524304643
-0.29638245261315554,-0.4147929062862609,-11.287911175535964,-18.529918692399484
-0.3281573324816369,-0.39437483721741956,-13.029555941000952,-17.71294377229009
-0.3522280288435539,-0.37209447854252825,-13.70211437751537,-16.6623761169668
-0.36802943148027795,-0.3480570410318066,-14.155986388661074,-15.349564450004364
-0.3751905692339992,-0.3223760326117457,-15.051451146302588,-14.409245390169266
-0.37354331933582174,-0.29517272236581493,-14.446098521585373,-13.128531705152675
-0.36312635444133046,-0.2665755678859838,-15.276817807756373,-11.981401762509856
-0.3441842347086719,-0.23671960867914696,-15.33378136986857,-11.496223017895506
-0.3171616662345219,-0.205745828492904,-13.942284276739482,-9.558853765183233
-0.28269306064323646,-0.17380048957184407,-11.415925318362481,-8.077969858855406
-0.2415876409397756,-0.14103444198808188,-10.126836648003215,-6.963244662889256
-0.1948104432978376,-0.1076024113074703,-10.384610484875987,-5.4122031716228225
-0.14345966080618394,-0.07366226795522529,-6.060603430953597,-4.003454750482135
-0.08874086107632874,-0.039374281731108164,-5.607234055461173,-2.7675224301349095
-0.03193868300751515,-0.004900364994460825,-1.5578715887819772,-0.7285756011420608
0.0256133228130878,0.029596691907161098,-0.08284575222675675,-0.04074669774461474
0.08256400201492596,0.063953989355313,0.11443082648458411,-0.0112580390303494
0.1375763176344241,0.09800928769398266,1.1338970407898732,0.4967498984366615
0.189358739869558,0.13160177334648623,2.8128070583551588,1.985520316892763
0.2366955674580806,0.16457281819822725,5.306222520706056,4.047845920144606
0.29763069477625753,0.1663075878759955,8.127628597532944,5.601706806964415
0.32802545981331077,0.14600434670920265,10.835378800852753,6.324724484793849
0.35685391215813006,0.12316278556214065,12.15824878726819,6.633306095753182
0.38397839673104284,0.09818001035902992,16.04171931117549,5.129406098926536
0.409269394852368,0.07149035253513183,16.635973034511448,2.991249644836197
0.4326061426906054,0.04355781808237675,18.10309996974252,1.6633808476323695
0.4538772079064623,0.014868020695829392,18.46376399626906,-0.09785974787990606
0.47298102173925805,-0.014080260734856938,18.22279562671568,-1.2867933302695473
0.4898263639950072,-0.04278375351399806,17.694175056109994,-1.122653145009214
0.5043327986203764,-0.07074344065431275,17.61247144346274,-0.7467252665644513
0.5164310577826624,-0.097473236404863,19.777612687673688,-2.4824220101777144
0.5260633726218181,-0.1225084369664033,20.46171636604465,-6.720207472280937
0.533183749095196,-0.1454137994764595,19.831255140251116,-7.036022177114447
0.5377581875978563,-0.1657911088090778,20.91223998448245,-8.410861448255897
0.5397648453097614,-0.18328610063864798,21.51444786555959,-10.305077706608198
0.5391941404946493,-0.19759462040870276,21.158178143638295,-11.248507903855987
0.5360487982525654,-0.20846791113056998,17.877942498569208,-11.02231145333466
0.5303438375075833,-0.21571693808225237,17.073244447038473,-12.634995642960893
0.5221064992928495,-0.2192156752216238,19.16004882374401,-11.452212755932093
0.5113761166753862,-0.21890329617887577,19.139694362364978,-14.241627836110029
0.49820392694176235,-0.2147852317372932,18.44510184285906,-11.975105032558957
0.48265282694143596,-0.2069330754178068,16.16083813249741,-12.014720339865395
0.4647970727560005,-0.19548333880875748,18.442711820935124,-10.902737639721607
0.444721925128406,-0.18063507827975764,17.66103924641207,-10.347590874737818
0.4225232423452176,-0.16264643433978856,12.541774638906892,-8.61829730044365
0.398307022515893,-0.14183014380360925,9.416412089973782,-7.587382852906864
